"Group.1" "Group.2" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tBodyAcc.std...X" "tBodyAcc.std...Y" "tBodyAcc.std...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tGravityAcc.std...X" "tGravityAcc.std...Y" "tGravityAcc.std...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.std...Y" "tBodyAccJerk.std...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyro.std...X" "tBodyGyro.std...Y" "tBodyGyro.std...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.std...Y" "tBodyGyroJerk.std...Z" "tBodyAccMag.mean.." "tBodyAccMag.std.." "tGravityAccMag.mean.." "tGravityAccMag.std.." "tBodyAccJerkMag.mean.." "tBodyAccJerkMag.std.." "tBodyGyroMag.mean.." "tBodyGyroMag.std.." "tBodyGyroJerkMag.mean.." "tBodyGyroJerkMag.std.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.std...X" "fBodyAcc.std...Y" "fBodyAcc.std...Z" "fBodyAcc.meanFreq...X" "fBodyAcc.meanFreq...Y" "fBodyAcc.meanFreq...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.std...Y" "fBodyAccJerk.std...Z" "fBodyAccJerk.meanFreq...X" "fBodyAccJerk.meanFreq...Y" "fBodyAccJerk.meanFreq...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.std...X" "fBodyGyro.std...Y" "fBodyGyro.std...Z" "fBodyGyro.meanFreq...X" "fBodyGyro.meanFreq...Y" "fBodyGyro.meanFreq...Z" "fBodyAccMag.mean.." "fBodyAccMag.std.." "fBodyAccMag.meanFreq.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyAccJerkMag.std.." "fBodyBodyAccJerkMag.meanFreq.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroMag.std.." "fBodyBodyGyroMag.meanFreq.." "fBodyBodyGyroJerkMag.mean.." "fBodyBodyGyroJerkMag.std.." "fBodyBodyGyroJerkMag.meanFreq.." "Subject"
"SITTING" 24 0.273475690147059 -0.0131255097938235 -0.103041061426471 -0.990593766617647 -0.956255962058824 -0.957056111470588 0.919637604411765 0.182254651955882 0.109559621020588 -0.989660149852941 -0.971692544705882 -0.963406795735294 0.0763318528529412 0.00476702575745588 -0.00113300171426471 -0.988564382205882 -0.979573678088235 -0.984662946764706 -0.0356229619955882 -0.0750132697044118 0.0800440230882353 -0.988111648676471 -0.977954005147059 -0.971277654117647 -0.0951782658382353 -0.040616936 -0.051596655125 -0.991442007794118 -0.989780810588235 -0.989850160294118 -0.968979156470588 -0.963779683235294 -0.968979156470588 -0.963779683235294 -0.985555822352941 -0.985418456176471 -0.964633252352941 -0.969257162647059 -0.991306424705882 -0.990724530735294 -0.989529506764706 -0.962773200147059 -0.966991781176471 -0.991100005441176 -0.954998005147059 -0.954402697794118 -0.0165992981941176 0.00154835032647059 0.0972629587797059 -0.988857403235294 -0.979228238382353 -0.981971300147059 -0.9892888075 -0.981550132794118 -0.986008449264706 0.187752123742647 -0.0884463992352941 -0.00446178350882353 -0.985676523823529 -0.981200181176471 -0.974686891029412 -0.988891551764706 -0.976252427794118 -0.972851787647059 0.0410327203470588 -0.281538204205882 -0.0466430854957353 -0.968905031470588 -0.965852262058824 0.0943831689514706 -0.984469962941177 -0.98561372 0.353544370380882 -0.977973720735294 -0.969105899117647 -0.103804539543971 -0.990854751176471 -0.990933058235294 0.212296511463971 24
"STANDING" 24 0.280348883913043 -0.0144785340348986 -0.108222553855072 -0.98725587115942 -0.936871974347826 -0.930283530144928 0.96644228 -0.145201300942029 -0.0530585403536232 -0.992197591884058 -0.968155388695652 -0.94618494942029 0.0746177416521739 0.0109839689101449 -0.00358774904913043 -0.980573836811594 -0.967745638695652 -0.977716354927536 -0.0278611511434783 -0.0692546674492754 0.077124614942029 -0.960738660289855 -0.967298518695652 -0.969958678115942 -0.0991947719855072 -0.0431738608 -0.0517180379565217 -0.975856809130435 -0.981983572028985 -0.983276883478261 -0.950061017681159 -0.94790101173913 -0.950061017681159 -0.94790101173913 -0.977620953913043 -0.973108343043478 -0.954518594057971 -0.95310477884058 -0.982387268985507 -0.979995718695652 -0.984183633623188 -0.948970158405797 -0.953817599275362 -0.988851853478261 -0.934454791304348 -0.923802467681159 0.105320736681159 -0.0931357413927536 0.00146072794202899 -0.98116164057971 -0.967720592463768 -0.974170468405797 -0.981721691014493 -0.970228184202899 -0.979936740869565 0.207088443601449 -0.131947804072174 0.081477374984058 -0.958540187246377 -0.970426493768116 -0.970133388405797 -0.961885695217391 -0.965798055507246 -0.972688652173913 -0.289553437595652 -0.12902696413913 -0.0650613444028986 -0.960066088115942 -0.949522556376812 -0.0499986378695652 -0.972251355217391 -0.973195509565217 0.293291552663768 -0.963922314202899 -0.954407176956522 -0.221536877376812 -0.981119237826087 -0.9797551 0.144869050927536 24
"WAlKING" 24 0.273400620769231 -0.0238826306586325 -0.112437891589744 -0.407040845982906 -0.135306493525641 -0.272078467521368 0.932807378205128 -0.176830326196581 -0.184390931709402 -0.972571988888889 -0.939438709230769 -0.94876885008547 0.0797681679410256 -0.00159434234358974 -0.0124445691847009 -0.492369098034188 -0.409630715641026 -0.507637757435897 0.0175122256880342 -0.086059589691453 0.0607055709803419 -0.57899833991453 -0.528197928205128 -0.334855666102564 -0.105026133629231 -0.0409329870401709 -0.0618099713324786 -0.566271309059829 -0.581011274273504 -0.603860686239316 -0.26287877017094 -0.393214759059829 -0.26287877017094 -0.393214759059829 -0.44448425017094 -0.425580148119658 -0.368456714940171 -0.533640007521368 -0.583933174188034 -0.59745266017094 -0.443692232735043 -0.228013478435897 -0.328507138717949 -0.393865971794872 -0.144956655883761 -0.298760550683761 -0.408068560059829 -0.170674209128205 -0.0367433670301709 -0.512662104358974 -0.440963676752137 -0.476713173418803 -0.517455906239316 -0.416130439991453 -0.537141933247863 -0.323601190381197 -0.474551270940171 -0.413838514273504 -0.485891001025641 -0.51351658974359 -0.381733087606838 -0.609870957606838 -0.541422866666667 -0.38206311042735 -0.121970225487265 -0.0103688425247863 -0.284628726409402 -0.37797995957265 -0.497488361709402 0.0187882281182906 -0.424268604017094 -0.431556060854701 0.0549023807324786 -0.54971595034188 -0.608043512136752 0.143362083722222 -0.609172993760684 -0.611031696923077 0.109871389055897 24
"WALKING_DOWNSTAIRS" 24 0.288631208909091 -0.0145730348310909 -0.104818820272727 -0.08273248054 -0.102607326783636 -0.205566380745455 0.950883416727273 -0.128326710927273 -0.140123155018182 -0.961845327454545 -0.941478979454546 -0.942207718727273 0.0802619828545455 -0.00447316273690909 -0.00846915857363636 -0.337218894 -0.169291887741818 -0.290239376563636 -0.0867069010690909 -0.0542300245127273 0.111973650603636 -0.431919067945455 -0.484673524 -0.491077244909091 -0.0914145014654545 -0.0291766311418182 -0.0412055411490909 -0.358444550225455 -0.519326735090909 -0.478690941272727 -0.0737699163072727 -0.0224839122854545 -0.0737699163072727 -0.0224839122854545 -0.263106944836364 -0.143501970018182 -0.304965806363636 -0.3636948774 -0.497152238363636 -0.459159852363636 -0.222324293454545 -0.0861829752472727 -0.173825083587273 -0.0349085946785455 -0.169191147529091 -0.291553822381818 -0.541663870181818 -0.0116848720163636 0.201299074453455 -0.376175794909091 -0.2258243574 -0.250000183381818 -0.355930598 -0.163626807636364 -0.328569968545455 -0.398144618 -0.415305377727273 -0.297520697545455 -0.272469211854545 -0.433475431818182 -0.396286646363636 -0.484894683818182 -0.523412701636364 -0.573281905454545 -0.0545287366636364 0.0935884644618182 0.0208409579327273 -0.0231701626603636 -0.175291708678182 -0.0364416083527273 -0.200830137109091 -0.0827554911536364 -0.00198537142181818 -0.374298686727273 -0.470147270181818 0.164772642932727 -0.474449925818182 -0.478030486181818 0.0997292208543636 24
"LAYING" 25 0.250791828613699 -0.0188943663671233 -0.100428830260274 -0.909116474109589 -0.691770680561644 -0.717262004013699 -0.461102531369863 0.620658919917808 0.526353818315068 -0.829554947808219 -0.643578361424658 -0.610161166287671 0.0879071687671233 0.0284619311524658 -0.0307179435315068 -0.973323412328767 -0.945687169726027 -0.96783552630137 0.00372723459589041 -0.0716401726150685 0.139718671465753 -0.889769639726027 -0.936630803287671 -0.91092799 -0.101646999342466 -0.0426718870280822 -0.0596922147205479 -0.957381145068493 -0.971564323013699 -0.974242254520548 -0.56047777609589 -0.649254767945205 -0.56047777609589 -0.649254767945205 -0.962161355890411 -0.961931605342466 -0.809688545342466 -0.856017369726027 -0.969783262465753 -0.96830952260274 -0.929147371232877 -0.78494581909589 -0.816197953561644 -0.902547712465753 -0.67238425569863 -0.694100368012329 -0.403359505161644 -0.0800093983775342 -0.0315562255205479 -0.972859085753425 -0.946802003561644 -0.962632674520548 -0.976423984657534 -0.948414293561644 -0.971885370136986 -0.0416113196575342 -0.279813645884932 -0.109253586720137 -0.890517539315068 -0.946259639315069 -0.924536860547945 -0.891308069041096 -0.932293334794521 -0.915467504246575 -0.205003716106849 -0.262888528465753 -0.139861213767123 -0.774481943616438 -0.651353241643836 -0.241575056393973 -0.96008314739726 -0.963601212876712 0.200493940424658 -0.910126993561644 -0.850661340684931 -0.334849564949315 -0.96825160890411 -0.970457947534247 0.0859903395931507 25
"SITTING" 25 0.278541482461538 -0.0147696808030769 -0.109160440476923 -0.991892828615385 -0.947457617061538 -0.965139552153846 0.865686078153846 0.208287142261538 0.167140956385077 -0.988879980615385 -0.963415016923077 -0.969459982461538 0.0752087009912308 0.00485415893230769 0.00210760835861538 -0.992278621692308 -0.982870991692308 -0.988433153384615 -0.0352052091230769 -0.0748002714615385 0.0852783892769231 -0.989907584153846 -0.981193501846154 -0.972637558615385 -0.0954801379692308 -0.0391651423907692 -0.0495595643230769 -0.992304653846154 -0.991315767692308 -0.991491387846154 -0.970409337076923 -0.960003414461538 -0.970409337076923 -0.960003414461538 -0.989545142461538 -0.988311804923077 -0.966568718615385 -0.970639125692308 -0.99286465 -0.991766403076923 -0.991405498153846 -0.959117259384615 -0.974776131230769 -0.992124279384615 -0.944842993230769 -0.962090614615385 -0.0316398345215385 0.125306723301538 0.108178546465692 -0.992478846153846 -0.982957002923077 -0.986326396461538 -0.992750109846154 -0.984068025384615 -0.989156105538462 0.176656276830769 -0.0408130188664615 0.0587166219230769 -0.988002552461538 -0.983827801076923 -0.975805890153846 -0.990550003076923 -0.979828883230769 -0.974172870615385 0.136192219210769 -0.300483308276923 0.0368690794884615 -0.967017992615385 -0.961997268307692 0.194658204369231 -0.987941825538462 -0.987618801076923 0.300439878492308 -0.979350913692308 -0.970321897230769 -0.0911441489753846 -0.991781701692308 -0.992019559538462 0.253370240815385 25
"STANDING" 25 0.278013701621622 -0.0163569730274324 -0.107352957594595 -0.991970126756757 -0.954569225945946 -0.964642688108108 0.929794733108108 -0.159316786486486 0.201182106486486 -0.993148267702703 -0.980642970675676 -0.967792578648649 0.0752337295675676 0.0066321397672973 -0.00622808791433784 -0.988312658378378 -0.972272410540541 -0.987062685135135 -0.0247946750959459 -0.0698876853378378 0.0852685438243243 -0.971357421216216 -0.976757621081081 -0.971814139189189 -0.100473697756757 -0.0418294632148649 -0.0556979055540541 -0.977909693918919 -0.98724214 -0.980722294459459 -0.972663592162162 -0.968075629324324 -0.972663592162162 -0.968075629324324 -0.984647071216216 -0.982637080945946 -0.967077442837838 -0.959884274324324 -0.985091991216216 -0.983230809594595 -0.990093202837838 -0.959846189054054 -0.974051231216216 -0.992851743243243 -0.95417933 -0.96212373972973 0.03435282285 0.0009277035 0.195387683037973 -0.988404654864865 -0.972554452972973 -0.984832251216216 -0.989339890810811 -0.974029503513513 -0.987898048378378 0.186395511032432 -0.108166388858784 0.0868078890175676 -0.96807852527027 -0.97839988527027 -0.970456862567568 -0.97266417 -0.975960666081081 -0.974982088108108 -0.185802650362162 -0.224933997248649 -0.0699344712864865 -0.972355393243243 -0.970203660405405 0.153959874551081 -0.982294170810811 -0.982083315 0.308447500314865 -0.968972499594595 -0.961090396891892 -0.169383482278649 -0.98401783027027 -0.983098935945946 0.0811606181486487 25
"WAlKING" 25 0.278526373453237 -0.0225471030979856 -0.116908371978417 -0.53230192676259 -0.190487201633094 -0.37138079294964 0.932905115395683 -0.169554372625899 0.150919556636691 -0.966115429856115 -0.949505053021583 -0.915875108273381 0.0730287957048921 0.00619718975582734 -0.00725084396719424 -0.633818183093525 -0.496959636618705 -0.739599266690647 0.0176844079410072 -0.0948714493551799 0.0927892565390648 -0.442241111086331 -0.524367950791367 -0.563439444172662 -0.113648873372662 -0.0344024800221583 -0.0525675645379137 -0.59488772381295 -0.818370235467626 -0.700115643597122 -0.358752595395683 -0.525575113165468 -0.358752595395683 -0.525575113165468 -0.604165613309352 -0.604429737553957 -0.35895016681295 -0.442085698707194 -0.724592667913669 -0.788761316546763 -0.568173516402878 -0.311862895043165 -0.537944224028777 -0.519681459928058 -0.184190427028058 -0.340219479381295 -0.462549439604317 -0.26440851217482 -0.293671552820144 -0.645522216258993 -0.530970484892086 -0.721939181294964 -0.655040786330935 -0.494171495971223 -0.755933970863309 -0.310850035274101 -0.572247569402878 -0.533013696618705 -0.441947799820144 -0.650613095539568 -0.56779805676259 -0.450373878028777 -0.465334313381295 -0.602407131582734 -0.355362485222302 -0.430914229415036 -0.22409457078777 -0.548218943956835 -0.587657929856115 -0.099755062351295 -0.606772960503597 -0.60524823381295 0.0850963404146043 -0.564800260719424 -0.462555759330935 -0.274507919600719 -0.794665612661871 -0.796514485827338 -0.0258591826722302 25
"WALKING_DOWNSTAIRS" 25 0.291329666206897 -0.0210170522987931 -0.107192376965517 -0.253756934258621 -0.14054060387069 -0.457972381896552 0.929627532241379 -0.0724270175862069 0.21879595837931 -0.964470066724138 -0.937816011034483 -0.92619169637931 0.110656929396552 -0.0195416626931035 -0.0113348791672414 -0.501968387931034 -0.371661522413793 -0.711494695517241 0.00299112856551724 -0.101115076366897 0.0980750249310345 -0.288824754586207 -0.523377914655172 -0.443780454482759 -0.127952445399655 -0.0415203345874138 -0.0642078122381035 -0.430134387586207 -0.810444542413793 -0.599481997931035 -0.22010859462069 -0.259465249913793 -0.22010859462069 -0.259465249913793 -0.50048333137931 -0.482976929827586 -0.216082565601724 -0.38216092137931 -0.664713625172414 -0.67960595137931 -0.372245192931034 -0.196381053741379 -0.556097089137931 -0.213028874331034 -0.166842375587931 -0.449465441724138 -0.554632665344828 -0.173414057262069 -0.152008268862069 -0.525789450689655 -0.415699643793103 -0.686843959310345 -0.522153341034483 -0.365719830448276 -0.734990064137931 -0.419732508103448 -0.544902332586207 -0.423798006068966 -0.217799723931034 -0.632916352241379 -0.410311447586207 -0.316252107741379 -0.470641125 -0.506738306724138 -0.269850388246552 -0.474769376551724 -0.191973774948276 -0.288154787517241 -0.359437080103448 -0.17216563837931 -0.471642111551724 -0.502224768103448 -0.000259638109310345 -0.485763582068966 -0.423707329706897 -0.159588770951724 -0.687034281206897 -0.693032409137931 -0.101278802667241 25
"LAYING" 26 0.271645864540789 -0.0191895728026316 -0.105002540289474 -0.969445445263158 -0.983231351842105 -0.984500013157895 -0.621309715263158 0.803015011578947 0.614523405921053 -0.944472488552632 -0.987887995263158 -0.984081708947368 0.0866502529210526 0.0124420033513158 -0.00614755098663158 -0.989315824868421 -0.987182887763158 -0.989064628947368 -0.0170656239526316 -0.0903229228815789 0.152436344328947 -0.990328197763158 -0.979325678815789 -0.969302237763158 -0.100368640868421 -0.0396682720394737 -0.0711533355789474 -0.992665154868421 -0.989063341973684 -0.993759841842105 -0.976785042368421 -0.964355190394737 -0.976785042368421 -0.964355190394737 -0.989970604210526 -0.989101949473684 -0.951863594736842 -0.965676821973684 -0.99219798 -0.989917354473684 -0.973262289210526 -0.983664034342105 -0.984923123552632 -0.967971891447368 -0.983317083947368 -0.984854487894737 -0.210237992646053 0.274378315092105 0.374613940986842 -0.989224043947368 -0.987115080789474 -0.987308252236842 -0.990410106973684 -0.988238648552632 -0.989370490789474 0.137090425315789 0.127044302263158 0.148820983839737 -0.988386324868421 -0.983127999342105 -0.970171219605263 -0.990970119605263 -0.977491843421053 -0.971789046710526 0.153049810180263 -0.0665477247486842 0.206193013839342 -0.969269114078947 -0.966576631710526 0.277268278907895 -0.989138184473684 -0.987901463289474 0.350704034325 -0.974305179605263 -0.96613921868421 0.111740579146316 -0.990430914078947 -0.989628012236842 0.239935477563158 26
"SITTING" 26 0.258243530166667 -0.00713364541358974 -0.0974448692333333 -0.979768987948718 -0.94079896551282 -0.950004414102564 0.782955611794872 0.223105562025641 0.314387627435897 -0.965082925641026 -0.949286700807692 -0.944580863846154 0.0764443226333333 0.00692238958961538 -0.00780237981320513 -0.99225839525641 -0.986215215641026 -0.99000871051282 -0.0370217449628205 -0.0840648503320513 0.0711109471666667 -0.991027700512821 -0.973444813846154 -0.966441338076923 -0.095984817 -0.0403070205666667 -0.0487627204433077 -0.995882512051282 -0.993139833846154 -0.991929788974359 -0.953079994102564 -0.933602783410256 -0.953079994102564 -0.933602783410256 -0.990898435769231 -0.989986111666667 -0.954052945897436 -0.964742022307692 -0.994466446282051 -0.994033207051282 -0.982579546025641 -0.954299410641026 -0.967519149358974 -0.978755176794872 -0.937783538974359 -0.94478134025641 -0.14901757589359 0.112830239679487 0.0745313733174231 -0.992025427435897 -0.985862886410256 -0.987989982948718 -0.99329986051282 -0.987754588717949 -0.990693114358974 0.17657695075641 0.0466390168589744 0.0548784456073077 -0.990144882307692 -0.981740793333333 -0.970423693717949 -0.991318436410256 -0.969488188974359 -0.968266666923077 0.106739301755128 -0.38419769075641 0.0345111450307692 -0.952411043717949 -0.934587699141026 0.0890797482948718 -0.989481942820513 -0.989521272820513 0.336786740217949 -0.97646387 -0.963650652307692 -0.185666085064103 -0.993985447564103 -0.99420976974359 0.300529363615385 26
"STANDING" 26 0.281127035405405 -0.0166608306652703 -0.110237796416216 -0.993069368783784 -0.949466155405405 -0.962988401351351 0.965460891621622 -0.140315421824324 0.0884142682297297 -0.992678782162162 -0.966986433783784 -0.964228470675676 0.0753578207972973 0.0081732226404054 -0.00219497782824324 -0.990498355 -0.975935485405405 -0.986693448648649 -0.0245345837959459 -0.0731385762635135 0.0776706781351351 -0.973785111216216 -0.982408142702703 -0.974891360675676 -0.100355997108108 -0.0409011992972973 -0.0532541948283784 -0.978472409324324 -0.989766989864865 -0.985992503243243 -0.968511694324324 -0.962697299189189 -0.968511694324324 -0.962697299189189 -0.986985213648649 -0.982626252972973 -0.968673955540541 -0.962653585540541 -0.98854482527027 -0.984253792432432 -0.991993372297297 -0.958402317837838 -0.97321515527027 -0.993702408378378 -0.947829677432432 -0.960027795540541 0.0910191269432432 0.00216184868918919 0.145511756677027 -0.990586982162162 -0.976267058648649 -0.984563921216216 -0.991275662027027 -0.977354949459459 -0.987428086216216 0.267659898704054 -0.0854585422074324 0.0492957974902703 -0.969364268513514 -0.98388591027027 -0.974459323783784 -0.975321645675676 -0.981740873108108 -0.977351005 -0.166415001236892 -0.118659609293919 -0.012085913522973 -0.970605250405405 -0.963909299324324 0.0663748187851351 -0.98287688945946 -0.981129312702703 0.221668476393243 -0.972333108648649 -0.962967605810811 -0.144605013921622 -0.985762255540541 -0.983313996081081 0.104516777617568 26
"WAlKING" 26 0.276093235789474 -0.0215712056902632 -0.115206877587719 -0.257599372885965 -0.0942914629149123 -0.367794168070175 0.951696988245614 -0.188076666754386 0.0553154601421053 -0.97135008754386 -0.953996291403509 -0.948576193070175 0.07021615195 0.0111898778814912 -0.00884904761289474 -0.310325597570175 -0.328398095008772 -0.532818286403509 -0.0136915810964912 -0.0752781146333333 0.0788537975122807 -0.520573234649123 -0.58893625 -0.332616118535088 -0.0985177368710526 -0.0422624421208772 -0.0542086875140351 -0.464907872631579 -0.653680460877193 -0.519723676140351 -0.184549549157895 -0.291034573631579 -0.184549549157895 -0.291034573631579 -0.345616120789474 -0.305972968947368 -0.369095763508772 -0.526607109122807 -0.577868618157895 -0.63162528754386 -0.283778552780702 -0.165434074280702 -0.416714832017544 -0.249020076508772 -0.117323912374561 -0.39238507122807 -0.340350903333333 -0.139548408805263 0.0331721403710526 -0.335430786833333 -0.356818817947368 -0.514977962894737 -0.346728423333333 -0.343405660052632 -0.550528717894737 -0.239293522117544 -0.441665003157895 -0.309878566798246 -0.39685458622807 -0.588500244298246 -0.330186034385965 -0.560891696052632 -0.59290747245614 -0.395268100087719 -0.0767843089245614 0.0224951831429825 -0.137110674102632 -0.277425604434211 -0.410318390877193 0.0819488224366667 -0.294136123070175 -0.329143016052632 0.0494985568122807 -0.553933262894737 -0.590247954210526 0.101970756595351 -0.645571382280702 -0.640389793421053 0.0757862752166667 26
"WALKING_DOWNSTAIRS" 26 0.2792845828 -0.01262580966778 -0.1064396194 0.17395384962 -0.011629910112 -0.284807676 0.9467972718 -0.0799003729 0.1539063202 -0.9627219918 -0.9354258554 -0.9330817682 0.111470787918 -0.007131601642 -0.01189114264 -0.128111641206 -0.08640490273602 -0.3793359516 -0.010752208236 -0.1003822042168 0.082221399603 -0.33131291446 -0.4734080504 -0.3320502392 -0.0992465275036 -0.037268109685 -0.05105874094 -0.170842676616 -0.5471984382 -0.3589516378 0.114379383742 0.14700167906 0.114379383742 0.14700167906 -0.1488562664 -0.111303956316 -0.23531462282 -0.296158291686 -0.4187798104 -0.463140795 0.022800096142 -0.006237000044 -0.2796400557 0.22678384386 -0.078283777824 -0.3466485178 -0.5514383554 0.0044402193 0.1399744981 -0.201368098258 -0.165552378156 -0.3601146078 -0.130825898392 -0.061537065488 -0.3967016908 -0.5212878612 -0.4566796268 -0.3450157917 -0.12591815458 -0.44312621 -0.22138882542 -0.3981998635 -0.4975063388 -0.434482187 -0.10932502666 0.042572962348 -0.01372893002 0.075101684668 0.005749436614 -0.152993475556 -0.15317202912 -0.067941075972 -0.084571896612 -0.3345099466 -0.39299065312 0.00599108142158 -0.4722007526 -0.4894973794 -0.00434100877638 26
"LAYING" 27 0.274102492432432 -0.0179867611216216 -0.107699732837838 -0.978455153108108 -0.983736043783784 -0.986636996081081 -0.530434604864865 0.567879494054054 0.84539238027027 -0.971183862702703 -0.993701742972973 -0.989056311351351 0.0766268551324324 0.0126491088851351 -0.000685549292837838 -0.986471899324324 -0.985159461756757 -0.989685146621622 -0.0195427328781081 -0.0957839566891892 0.118738360783784 -0.988837212162162 -0.98428747527027 -0.97837499972973 -0.101147695256757 -0.0362186160902703 -0.0642797849864865 -0.993503720810811 -0.993025877297297 -0.993296720540541 -0.982091652162162 -0.978920176216216 -0.982091652162162 -0.978920176216216 -0.988372773648649 -0.988586771351351 -0.966917594459459 -0.971915732837838 -0.994355043783784 -0.993484313243243 -0.980631846891892 -0.982915951891892 -0.987356589864865 -0.977615702567568 -0.984269087972973 -0.986582387972973 -0.173719387825676 0.254636552121622 0.360078542418919 -0.986679572567568 -0.985257277297297 -0.988033129054054 -0.987477465405405 -0.986116008783784 -0.989901169864865 0.0961256024564865 0.0629930660081081 0.148092918859459 -0.987028539054054 -0.986795837297297 -0.979202019189189 -0.989382328918919 -0.983052318513513 -0.980096438108108 0.0911101099674324 -0.0195690475405405 0.254804846483784 -0.981389017702703 -0.980296339054054 0.368679681202703 -0.988098902567568 -0.988174859594595 0.405104858945946 -0.979890667972973 -0.971806236756757 0.174311654377973 -0.993563778648649 -0.993552299324324 0.348321453205405 27
"SITTING" 27 0.273941302571429 -0.0155269799285714 -0.105521912588571 -0.988580107714286 -0.971579125714286 -0.965858735142857 0.839464714 0.212947021371429 0.276417431042857 -0.982445738 -0.982553336571429 -0.967268066 0.0779038963571429 0.004670724222 -0.00611285425957143 -0.990658097857143 -0.985097470714286 -0.988904001571429 -0.0371830822285714 -0.0797345645214286 0.0833752812157143 -0.988492425142857 -0.982067465142857 -0.975713310142857 -0.0951635808 -0.0396410809285714 -0.0503883556285714 -0.993640318285714 -0.992226442142857 -0.991766787571429 -0.979481668857143 -0.969526674714286 -0.979481668857143 -0.969526674714286 -0.989467178285714 -0.989200539571429 -0.963565474 -0.970782132714286 -0.994034710714286 -0.992112829571429 -0.988682108428571 -0.974057855571429 -0.974665817 -0.988659196428571 -0.971266062714286 -0.963220672571429 -0.0585153003971429 0.144625790198857 0.121635059074286 -0.990839607428571 -0.985238583714286 -0.987087721142857 -0.991292270714286 -0.986083114 -0.989282516857143 0.194318820804286 -0.0105794955342857 0.03477278444 -0.987207904714286 -0.984141119142857 -0.976848134285714 -0.988984618428571 -0.981037690285714 -0.977595519142857 0.0280636008338571 -0.159439066752857 0.0218168994742857 -0.974766466714286 -0.970885296857143 0.207855626508571 -0.988773269428571 -0.988531651142857 0.357920769852857 -0.979482820857143 -0.970528266285714 -0.0230774093425714 -0.992390264285714 -0.991967776285714 0.224975047905714 27
"STANDING" 27 0.279566921625 -0.016593236445 -0.107835818025 -0.9919515835 -0.955171419 -0.962408444875 0.965351492 -0.188504847375 -0.00557416876082625 -0.994012162875 -0.97964105225 -0.968169953625 0.074969980825 0.0122433312349875 -0.00137950299425 -0.987628362 -0.975829725 -0.987354788 -0.026731653905 -0.067507120075 0.07168414632375 -0.9699020075 -0.982498991125 -0.981281807 -0.0987605078625 -0.0417471753375 -0.051403918985 -0.9826424495 -0.990798007875 -0.9889703575 -0.972753287375 -0.9663601145 -0.972753287375 -0.9663601145 -0.985347620125 -0.98415908975 -0.968702956625 -0.965693334 -0.989532103875 -0.988819784 -0.99012181225 -0.961356141125 -0.97414624525 -0.99287582525 -0.954381606375 -0.958924794125 0.13780485515 0.06545831223625 0.09125639792625 -0.987771749375 -0.97586868 -0.9851113755 -0.98860681 -0.977605582 -0.98820826225 0.29614372759125 -0.03292309817125 0.055479501535 -0.970149628875 -0.983731873 -0.980862493125 -0.970221836375 -0.98185775725 -0.983105048875 -0.24681962557625 -0.1390560867165 0.05763026998875 -0.973186182375 -0.967529105125 0.17782530310375 -0.984151646 -0.983022277625 0.3290143599625 -0.975525565625 -0.96540017025 -0.16571391208 -0.98941848275 -0.988579092 0.21289531030875 27
